system,step,basin,truth,constraint,correction,coherence,inside_kernel,novelty,discoveries,survivability,extinct
strict_viability,291,0.104185,1.0,0.964323,0.988541,0.971646,True,0.0,0,0.648162,False
strict_viability,292,0.103471,1.0,0.966016,0.999622,0.975004,True,0.0,0,0.65015,False
strict_viability,293,0.111375,0.995652,0.961988,1.0,0.971441,True,0.0,0,0.651271,False
strict_viability,294,0.111897,0.988074,0.95505,0.991437,0.964232,True,0.0,0,0.646792,False
strict_viability,295,0.112973,0.995208,0.956417,0.97815,0.963098,True,0.0,0,0.646735,False
strict_viability,296,0.111871,1.0,0.949078,0.97651,0.957508,True,0.0,0,0.644957,False
strict_viability,297,0.11567,1.0,0.951405,0.979246,0.959961,True,0.0,0,0.647497,False
strict_viability,298,0.109395,1.0,0.944732,0.981884,0.955984,True,0.0,0,0.643804,False
strict_viability,299,0.104664,0.999864,0.942776,0.976038,0.952992,True,0.0,0,0.640452,False
strict_viability,300,0.096032,1.0,0.937718,0.981081,0.950773,True,0.0,0,0.636726,False
strict_viability,301,0.091702,0.996252,0.947674,0.983672,0.958368,True,0.0,0,0.637472,False
strict_viability,302,0.095892,0.98373,0.949101,0.996183,0.959406,True,0.0,0,0.638943,False
strict_viability,303,0.096635,0.987543,0.956113,0.984321,0.963992,True,0.0,0,0.640063,False
strict_viability,304,0.098517,0.983654,0.965398,0.982935,0.970154,True,0.0,0,0.642295,False
strict_viability,305,0.088573,0.967683,0.965108,0.982354,0.965258,True,0.0,0,0.634921,False
strict_viability,306,0.097404,0.975914,0.965209,0.970114,0.966693,True,0.0,0,0.638235,False
strict_viability,307,0.102047,0.978546,0.972218,0.964087,0.966587,True,0.0,0,0.640878,False
strict_viability,308,0.094572,0.983732,0.962989,0.959662,0.959742,True,0.0,0,0.635869,False
strict_viability,309,0.092685,0.989296,0.965602,0.960331,0.961036,True,0.0,0,0.636872,False
strict_viability,310,0.090991,0.978956,0.96189,0.964916,0.962268,True,0.0,0,0.634489,False
strict_viability,311,0.078655,0.975288,0.959627,0.963853,0.960633,True,0.0,0,0.628389,False
strict_viability,312,0.073828,0.971712,0.965556,0.969871,0.966854,True,0.0,0,0.628567,False
strict_viability,313,0.070891,0.973462,0.961766,0.96396,0.962082,True,0.0,0,0.625684,False
strict_viability,314,0.066013,0.967336,0.963969,0.969499,0.965001,True,0.0,0,0.62425,False
strict_viability,315,0.066414,0.967068,0.967179,0.970404,0.966902,True,0.0,0,0.625286,False
strict_viability,316,0.056515,0.968305,0.974408,0.958072,0.961199,True,0.0,0,0.620638,False
strict_viability,317,0.066232,0.968407,0.978534,0.955203,0.959262,True,0.0,0,0.624457,False
strict_viability,318,0.053465,0.955359,0.984881,0.950736,0.950802,True,0.0,0,0.616759,False
strict_viability,319,0.042573,0.948336,0.984325,0.947945,0.945702,True,0.0,0,0.610253,False
strict_viability,320,0.00382,0.951925,0.986261,0.959087,0.953186,True,0.0,0,0.59898,False
strict_viability,321,0.003581,0.960269,0.994291,0.951874,0.953223,True,0.0,0,0.600831,False
strict_viability,322,0.014646,0.964597,0.995646,0.952118,0.955231,True,0.0,0,0.606333,False
strict_viability,323,0.017152,0.964223,0.995531,0.954131,0.956313,True,0.0,0,0.607609,False
strict_viability,324,0.021609,0.98286,0.985013,0.957552,0.964543,True,0.0,0,0.612231,False
strict_viability,325,0.026428,0.983691,0.990067,0.965972,0.971246,True,0.0,0,0.617105,False
strict_viability,326,0.035684,0.970151,0.999929,0.969318,0.967697,True,0.0,0,0.620003,False
strict_viability,327,0.026125,0.966127,1.0,0.970204,0.965943,True,0.0,0,0.615572,False
strict_viability,328,0.035001,0.956627,1.0,0.971213,0.960629,True,0.0,0,0.616739,False
strict_viability,329,0.023432,0.961042,0.985515,0.97603,0.965632,True,0.0,0,0.611805,False
strict_viability,330,0.02406,0.961581,0.992999,0.97573,0.96585,True,0.0,0,0.613471,False
strict_viability,331,0.020207,0.970455,0.996442,0.974198,0.970615,True,0.0,0,0.614582,False
strict_viability,332,0.00787,0.973738,0.985998,0.979539,0.975502,True,0.0,0,0.609939,False
strict_viability,333,0.027165,0.967982,0.985833,0.990988,0.973222,True,0.0,0,0.617535,False
strict_viability,334,0.021796,0.970357,0.986301,0.99297,0.975145,True,0.0,0,0.616514,False
strict_viability,335,0.021281,0.961723,0.987553,0.995896,0.969359,True,0.0,0,0.614705,False
strict_viability,336,0.008561,0.968887,0.990141,0.991673,0.974728,True,0.0,0,0.61168,False
strict_viability,337,0.0,0.963736,0.987231,0.999311,0.970871,True,0.0,0,0.607582,False
strict_viability,338,0.005322,0.961674,0.98913,0.998485,0.969818,True,0.0,0,0.609333,False
strict_viability,339,0.001243,0.953473,0.981188,0.995343,0.961887,True,0.0,0,0.603486,False
strict_viability,340,0.004725,0.952177,0.996042,0.985066,0.961919,True,0.0,0,0.605814,False
strict_viability,341,0.0,0.950756,0.997018,0.971595,0.957043,True,0.0,0,0.601468,False
strict_viability,342,0.015423,0.949621,0.998673,0.978659,0.958534,True,0.0,0,0.60859,False
strict_viability,343,0.010976,0.937589,1.0,0.978667,0.95007,True,0.0,0,0.603959,False
strict_viability,344,0.012188,0.936097,0.996829,0.982992,0.949881,True,0.0,0,0.604163,False
strict_viability,345,0.020767,0.929768,0.992955,0.995077,0.946846,True,0.0,0,0.606914,False
strict_viability,346,0.021748,0.926386,0.990007,0.995675,0.943989,True,0.0,0,0.605888,False
strict_viability,347,0.021221,0.928572,0.989042,0.987163,0.944396,True,0.0,0,0.604765,False
strict_viability,348,0.028738,0.922662,0.988258,0.982658,0.939289,True,0.0,0,0.605173,False
strict_viability,349,0.025829,0.934016,0.991675,0.975345,0.946387,True,0.0,0,0.606554,False
strict_viability,350,0.019831,0.932679,0.993826,0.973189,0.944976,True,0.0,0,0.60395,False
strict_viability,351,0.013835,0.931133,0.990087,0.970658,0.943109,True,0.0,0,0.600142,False
strict_viability,352,0.019066,0.94361,1.0,0.965419,0.949942,True,0.0,0,0.606246,False
strict_viability,353,0.009856,0.94076,0.99622,0.960189,0.946193,True,0.0,0,0.600371,False
strict_viability,354,0.008902,0.935368,1.0,0.955965,0.940863,True,0.0,0,0.598487,False
strict_viability,355,0.005491,0.937881,0.992228,0.967619,0.947022,True,0.0,0,0.598615,False
strict_viability,356,0.008066,0.9318,0.993742,0.961933,0.940995,True,0.0,0,0.597253,False
strict_viability,357,0.01474,0.934569,0.979325,0.957258,0.941519,True,0.0,0,0.597101,False
strict_viability,358,0.024643,0.943331,0.970439,0.960444,0.948557,True,0.0,0,0.602132,False
strict_viability,359,0.011576,0.945108,0.973034,0.959913,0.949655,True,0.0,0,0.598011,False
strict_viability,360,0.00917,0.944912,0.973014,0.957823,0.948821,True,0.0,0,0.596665,False
strict_viability,361,0.009053,0.94934,0.972056,0.956723,0.951331,True,0.0,0,0.597393,False
strict_viability,362,0.0,0.953834,0.972953,0.958355,0.954779,True,0.0,0,0.595565,False
strict_viability,363,0.0,0.943477,0.975466,0.959653,0.948432,True,0.0,0,0.593573,False
strict_viability,364,0.0,0.949284,0.981852,0.963856,0.953675,True,0.0,0,0.596985,False
strict_viability,365,0.0,0.955532,0.989767,0.968887,0.95942,True,0.0,0,0.600929,False
strict_viability,366,0.00559,0.962127,0.999449,0.964633,0.960924,True,0.0,0,0.605568,False
strict_viability,367,0.011769,0.963691,0.992763,0.968259,0.964054,True,0.0,0,0.607877,False
strict_viability,368,0.012672,0.966178,0.991444,0.978151,0.969819,True,0.0,0,0.610507,False
strict_viability,369,0.008174,0.967333,0.996993,0.96987,0.966655,True,0.0,0,0.608465,False
strict_viability,370,0.0,0.968581,0.99038,0.968533,0.967087,True,0.0,0,0.604258,False
strict_viability,371,0.0,0.97098,0.988894,0.973579,0.9711,True,0.0,0,0.60561,False
strict_viability,372,0.0,0.970903,0.995514,0.97679,0.97215,True,0.0,0,0.607364,False
strict_viability,373,0.005445,0.965332,1.0,0.983682,0.970968,True,0.0,0,0.61006,False
strict_viability,374,0.006903,0.965194,1.0,0.981983,0.970312,True,0.0,0,0.610273,False
strict_viability,375,0.014078,0.962944,0.996303,0.975397,0.966515,True,0.0,0,0.610552,False
strict_viability,376,0.0,0.968516,1.0,0.984741,0.973492,True,0.0,0,0.609016,False
strict_viability,377,0.005999,0.978063,0.997259,0.985841,0.980353,True,0.0,0,0.613498,False
strict_viability,378,0.008333,0.972388,0.998545,0.97693,0.972921,True,0.0,0,0.611455,False
strict_viability,379,0.016729,0.968578,0.991771,0.964736,0.964877,True,0.0,0,0.610068,False
strict_viability,380,0.012276,0.960283,0.994754,0.963172,0.959465,True,0.0,0,0.606551,False
strict_viability,381,0.008039,0.96799,0.99854,0.963578,0.963488,True,0.0,0,0.60755,False
strict_viability,382,0.0,0.969215,0.999471,0.961931,0.963057,True,0.0,0,0.604601,False
strict_viability,383,0.0,0.973265,1.0,0.945654,0.954114,True,0.0,0,0.602073,False
strict_viability,384,0.0,0.97043,1.0,0.945501,0.953042,True,0.0,0,0.601412,False
strict_viability,385,0.0,0.977543,0.988471,0.954029,0.961133,True,0.0,0,0.602783,False
strict_viability,386,0.0,0.974768,0.982739,0.960707,0.964996,True,0.0,0,0.60265,False
strict_viability,387,0.0,0.973159,0.978116,0.969733,0.970744,True,0.0,0,0.603481,False
strict_viability,388,0.013034,0.973823,0.971849,0.966644,0.968198,True,0.0,0,0.606688,False
strict_viability,389,0.003037,0.975235,0.965388,0.954636,0.957936,True,0.0,0,0.599067,False
strict_viability,390,0.0,0.97152,0.961048,0.95087,0.953979,True,0.0,0,0.595461,False
strict_viability,391,0.000651,0.973909,0.951643,0.948528,0.94842,True,0.0,0,0.593451,False
strict_viability,392,0.0,0.980197,0.945984,0.948467,0.944977,True,0.0,0,0.592895,False
strict_viability,393,0.001515,0.976992,0.946098,0.94871,0.945376,True,0.0,0,0.592996,False
strict_viability,394,0.005595,0.979163,0.947302,0.947778,0.945409,True,0.0,0,0.595028,False
strict_viability,395,0.003909,0.977994,0.949627,0.959639,0.952436,True,0.0,0,0.597099,False
strict_viability,396,0.010267,0.967344,0.952553,0.970389,0.956807,True,0.0,0,0.600154,False
strict_viability,397,0.011832,0.965032,0.954267,0.969831,0.957512,True,0.0,0,0.600648,False
strict_viability,398,0.009713,0.967349,0.951136,0.965964,0.955246,True,0.0,0,0.598883,False
strict_viability,399,0.013039,0.971672,0.9541,0.972851,0.958919,True,0.0,0,0.602863,False
strict_viability,400,0.016375,0.974407,0.955028,0.970541,0.959541,True,0.0,0,0.604542,False
strict_viability,401,0.01296,0.971236,0.959081,0.973,0.962512,True,0.0,0,0.604103,False
strict_viability,402,0.022141,0.971597,0.953733,0.981002,0.959164,True,0.0,0,0.607413,False
strict_viability,403,0.012225,0.983175,0.959175,0.981553,0.965326,True,0.0,0,0.607525,False
strict_viability,404,0.013699,0.983548,0.956528,0.985638,0.963969,True,0.0,0,0.608085,False
strict_viability,405,0.014017,0.979338,0.958707,0.985682,0.964787,True,0.0,0,0.607944,False
strict_viability,406,0.002442,0.983394,0.944426,0.987375,0.955262,True,0.0,0,0.600799,False
strict_viability,407,0.013108,0.980968,0.950172,0.9854,0.958863,True,0.0,0,0.605606,False
strict_viability,408,0.019203,0.978805,0.957756,0.979908,0.963493,True,0.0,0,0.608684,False
strict_viability,409,0.026784,0.983448,0.970615,0.975974,0.972206,True,0.0,0,0.61521,False
strict_viability,410,0.019029,0.987944,0.974548,0.977362,0.975049,True,0.0,0,0.614316,False
strict_viability,411,0.025364,0.980984,0.982322,0.995235,0.980718,True,0.0,0,0.620052,False
strict_viability,412,0.025995,0.985095,0.979934,0.984527,0.981221,True,0.0,0,0.619163,False
strict_viability,413,0.017451,0.976893,0.990914,0.986663,0.979834,True,0.0,0,0.61655,False
strict_viability,414,0.015179,0.976599,0.996994,0.986898,0.979753,True,0.0,0,0.616751,False
strict_viability,415,0.013811,0.9753,0.988649,0.975454,0.974483,True,0.0,0,0.612261,False
strict_viability,416,0.014463,0.968379,0.988808,0.976567,0.970782,True,0.0,0,0.611003,False
strict_viability,417,0.007342,0.97184,0.991491,0.970399,0.969732,True,0.0,0,0.608413,False
strict_viability,418,0.015721,0.97741,0.991193,0.968544,0.971128,True,0.0,0,0.612454,False
strict_viability,419,0.019664,0.979308,0.995253,0.970348,0.972882,True,0.0,0,0.615488,False
reckless_escape,0,0.354677,1.0,1.0,0.995173,0.996457,True,0.0,0,0.753676,False
reckless_escape,1,0.370945,1.0,0.989713,0.990927,0.989645,True,0.0,0,0.756595,False
reckless_escape,2,0.372627,0.996928,0.998198,0.984713,0.988112,True,0.0,0,0.757154,False
reckless_escape,3,0.378238,0.999294,1.0,0.990298,0.992777,True,0.0,0,0.761378,False
reckless_escape,4,0.386073,0.997744,1.0,0.991018,0.993011,True,0.0,0,0.764206,False
reckless_escape,5,0.396174,1.0,1.0,0.986233,0.989894,True,0.0,0,0.767406,False
reckless_escape,6,0.39987,1.0,1.0,0.983196,0.987665,True,0.0,0,0.768118,False
reckless_escape,7,0.412337,1.0,1.0,0.981057,0.986095,True,0.0,0,0.772368,False
reckless_escape,8,0.409867,0.997891,1.0,0.986281,0.989597,True,0.0,0,0.772201,False
reckless_escape,9,0.42386,0.997337,0.998007,1.0,0.997487,True,0.0,0,0.779927,False
reckless_escape,10,0.422024,0.993192,0.992366,1.0,0.992279,True,0.0,0,0.776843,False
reckless_escape,11,0.426963,0.992864,0.996814,0.99492,0.993494,True,0.0,0,0.778896,False
reckless_escape,12,0.432677,0.996524,0.998834,0.990102,0.992013,True,0.0,0,0.781238,False
reckless_escape,13,0.430646,0.993422,0.993179,0.997985,0.992983,True,0.0,0,0.78011,False
reckless_escape,14,0.439406,1.0,1.0,0.987745,0.991005,True,0.0,0,0.784179,False
reckless_escape,15,0.438397,0.994895,0.993535,0.986042,0.988182,True,0.0,0,0.781136,False
reckless_escape,16,0.444997,0.995245,0.99647,0.989196,0.990934,True,0.0,0,0.785007,False
reckless_escape,17,0.44593,1.0,0.997904,0.978104,0.983617,True,0.0,0,0.784045,False
reckless_escape,18,0.435926,1.0,0.99719,0.975462,0.981563,True,0.0,0,0.779498,False
reckless_escape,19,0.444238,1.0,0.991625,0.969656,0.976217,True,0.0,0,0.780201,False
reckless_escape,20,0.449542,0.988862,0.990607,0.969974,0.975207,True,0.0,0,0.779952,False
reckless_escape,21,0.446955,0.985711,0.989619,0.97075,0.975115,True,0.0,0,0.778321,False
reckless_escape,22,0.459522,0.984055,0.986962,0.973601,0.976663,True,0.0,0,0.782905,False
reckless_escape,23,0.459968,0.98892,0.992939,0.981555,0.983797,True,0.0,0,0.786996,False
reckless_escape,24,0.456957,0.989088,0.993061,0.981108,0.983528,True,0.0,0,0.785809,False
reckless_escape,25,0.448992,0.989729,0.988505,0.98177,0.983693,True,0.0,0,0.78219,False
reckless_escape,26,0.444115,0.991213,0.989499,0.985386,0.986621,True,0.0,0,0.78164,False
reckless_escape,27,0.450253,0.994192,0.983114,0.977777,0.979217,True,0.0,0,0.781406,False
reckless_escape,28,0.446785,0.987973,0.98301,0.977407,0.979128,True,0.0,0,0.778888,False
reckless_escape,29,0.448266,0.995442,0.978305,0.969219,0.971747,True,0.0,0,0.777915,False
reckless_escape,30,0.456124,0.991754,0.968979,0.964988,0.965219,True,0.0,0,0.777183,False
reckless_escape,31,0.469369,0.985598,0.96871,0.969308,0.967889,True,0.0,0,0.781986,False
reckless_escape,32,0.48156,0.978614,0.970943,0.971025,0.97047,True,0.0,0,0.786313,False
reckless_escape,33,0.489887,0.964515,0.966458,0.972077,0.964958,True,0.0,0,0.785618,False
reckless_escape,34,0.497628,0.969524,0.970367,0.971007,0.969783,True,0.0,0,0.790594,False
reckless_escape,35,0.497904,0.972257,0.964053,0.975017,0.966484,True,0.0,0,0.79022,False
reckless_escape,36,0.502839,0.954088,0.956661,0.986527,0.953244,True,0.0,0,0.787517,False
reckless_escape,37,0.490886,0.961853,0.957075,0.99326,0.957086,True,0.0,0,0.78585,False
reckless_escape,38,0.498474,0.964325,0.96159,1.0,0.960432,True,0.0,0,0.791337,False
reckless_escape,39,0.489752,0.967279,0.968735,1.0,0.965842,True,0.0,0,0.790489,False
reckless_escape,40,0.502991,0.973098,0.984411,0.9955,0.976562,True,0.0,0,0.800046,False
reckless_escape,41,0.504462,0.970364,0.979191,0.978959,0.97268,True,0.0,0,0.796391,False
reckless_escape,42,0.511337,0.967632,0.990963,0.979201,0.971169,True,0.0,0,0.800484,False
reckless_escape,43,0.517348,0.97284,0.992708,0.987574,0.977216,True,0.0,0,0.805917,False
reckless_escape,44,0.525237,0.975247,0.991035,0.990099,0.979313,True,0.0,0,0.809652,False
reckless_escape,45,0.526994,0.977955,0.99865,0.997017,0.983222,True,0.0,0,0.813616,False
reckless_escape,46,0.511847,0.981225,0.985344,1.0,0.982007,True,0.0,0,0.806325,False
reckless_escape,47,0.523764,0.975957,0.976142,1.0,0.974436,True,0.0,0,0.80734,False
reckless_escape,48,0.523752,0.97665,0.99293,1.0,0.98155,True,0.0,0,0.811336,False
reckless_escape,49,0.534424,0.985706,0.991844,0.987671,0.986232,True,0.0,0,0.815662,False
reckless_escape,50,0.544838,0.979997,0.990849,0.983616,0.980986,True,0.0,0,0.817215,False
reckless_escape,51,0.554753,0.984061,0.994649,0.983518,0.983054,True,0.0,0,0.822633,False
reckless_escape,52,0.549192,0.971065,0.995591,0.985589,0.975523,True,0.0,0,0.817736,False
reckless_escape,53,0.565682,0.980708,0.989636,0.983587,0.981481,True,0.0,0,0.825101,False
reckless_escape,54,0.589858,0.989737,0.996433,0.981386,0.983953,True,0.0,0,0.837125,False
reckless_escape,55,0.600089,0.983212,0.995029,0.980841,0.981086,True,0.0,0,0.839165,False
reckless_escape,56,0.601171,0.968706,0.998094,0.976794,0.970662,True,0.0,0,0.8357,False
reckless_escape,57,0.604398,0.967304,1.0,0.967776,0.965353,True,0.0,0,0.835117,False
reckless_escape,58,0.61379,0.963872,0.990347,0.972035,0.966008,True,0.0,0,0.837006,False
reckless_escape,59,0.61735,0.952385,0.994657,0.962291,0.954434,True,0.0,0,0.834313,False
reckless_escape,60,0.61417,0.945792,0.992047,0.961482,0.950115,True,0.0,0,0.830817,False
reckless_escape,61,0.6228,0.943533,0.997989,0.963465,0.949208,True,0.0,0,0.834928,False
reckless_escape,62,0.619792,0.934083,0.999749,0.961619,0.942265,True,0.0,0,0.831309,False
reckless_escape,63,0.619427,0.929184,1.0,0.951698,0.935183,True,0.0,0,0.828095,False
reckless_escape,64,0.632226,0.93787,0.99553,0.948278,0.939232,True,0.0,0,0.833725,False
reckless_escape,65,0.61753,0.927182,0.99388,0.957975,0.936511,True,0.0,0,0.82695,False
reckless_escape,66,0.622257,0.934545,1.0,0.954838,0.939874,True,0.0,0,0.831138,False
reckless_escape,67,0.640754,0.925916,1.0,0.949076,0.932027,True,0.0,0,0.834865,False
reckless_escape,68,0.642733,0.920738,0.994101,0.951126,0.929739,True,0.0,0,0.833636,False
reckless_escape,69,0.645615,0.921769,0.997574,0.945673,0.928109,True,0.0,0,0.834583,False
reckless_escape,70,0.656089,0.937993,0.995336,0.943343,0.936907,True,0.0,0,0.84181,False
reckless_escape,71,0.666562,0.93526,0.992953,0.947026,0.937255,True,0.0,0,0.845426,False
reckless_escape,72,0.667198,0.936296,0.998983,0.943806,0.935938,True,0.0,0,0.846331,False
reckless_escape,73,0.655785,0.92923,0.991112,0.943311,0.93204,True,0.0,0,0.838768,False
reckless_escape,74,0.654083,0.925131,0.988537,0.951682,0.933017,True,0.0,0,0.838209,False
reckless_escape,75,0.658132,0.922941,0.986026,0.954021,0.932437,True,0.0,0,0.83916,False
reckless_escape,76,0.654791,0.923753,0.973944,0.955645,0.933486,True,0.0,0,0.836215,False
reckless_escape,77,0.656471,0.93524,0.968857,0.957292,0.941943,True,0.0,0,0.83925,False
reckless_escape,78,0.659588,0.935052,0.969739,0.962708,0.943107,True,0.0,0,0.841458,False
reckless_escape,79,0.66349,0.940444,0.965762,0.967591,0.947402,True,0.0,0,0.844394,False
reckless_escape,80,0.676136,0.954167,0.965293,0.954685,0.95369,True,0.0,0,0.850533,False
reckless_escape,81,0.689911,0.957838,0.967054,0.961086,0.958749,True,0.0,0,0.858248,False
reckless_escape,82,0.703572,0.963679,0.976438,0.963539,0.962745,True,0.0,0,0.867003,False
reckless_escape,83,0.705035,0.96035,0.98686,0.965117,0.960968,True,0.0,0,0.868844,False
reckless_escape,84,0.709945,0.957136,0.987027,0.974001,0.962321,True,0.0,0,0.871567,False
reckless_escape,85,0.700174,0.956175,0.99782,0.972919,0.961094,True,0.0,0,0.869325,False
reckless_escape,86,0.719238,0.960607,0.997417,0.970899,0.963127,True,0.0,0,0.877256,False
reckless_escape,87,0.718822,0.9678,1.0,0.972591,0.968072,True,0.0,0,0.879688,False
reckless_escape,88,0.721342,0.974321,0.994808,0.96307,0.966232,True,0.0,0,0.879331,False
reckless_escape,89,0.730312,0.977401,0.997294,0.961431,0.966239,True,0.0,0,0.883513,False
reckless_escape,90,0.733868,0.974652,0.995444,0.973852,0.97282,True,0.0,0,0.886565,False
reckless_escape,91,0.741786,0.964772,0.994829,0.971452,0.966064,True,0.0,0,0.886538,False
reckless_escape,92,0.748818,0.962763,0.982274,0.976709,0.96694,True,0.0,0,0.88743,False
reckless_escape,93,0.764659,0.965204,0.982687,0.984857,0.970105,True,0.0,0,0.895483,False
reckless_escape,94,0.777648,0.959823,0.984028,0.987611,0.966663,True,0.0,0,0.899665,False
reckless_escape,95,0.785323,0.97377,0.987991,0.996547,0.978118,True,0.0,0,0.90843,False
reckless_escape,96,0.788657,0.97626,0.983188,0.990791,0.978369,True,0.0,0,0.908505,False
reckless_escape,97,0.803556,0.970496,0.989126,0.99034,0.975601,True,0.0,0,0.913803,False
reckless_escape,98,0.811158,0.976689,0.989706,0.998875,0.980686,True,0.0,0,0.919716,False
reckless_escape,99,0.820071,0.971869,1.0,1.0,0.979351,True,0.0,0,0.924086,False
reckless_escape,100,0.811126,0.967149,1.0,1.0,0.975887,True,0.0,0,0.919421,False
reckless_escape,101,0.823352,0.96414,1.0,0.999473,0.973606,True,0.0,0,0.923178,False
reckless_escape,102,0.836704,0.959031,0.994043,0.998298,0.968836,True,0.0,0,0.925523,False
reckless_escape,103,0.829977,0.949338,0.999031,0.994693,0.961919,True,0.0,0,0.920785,False
reckless_escape,104,0.819042,0.945654,0.998993,1.0,0.959972,True,0.0,0,0.916469,False
reckless_escape,105,0.836221,0.941965,0.994902,1.0,0.956653,True,0.0,0,0.921199,False
reckless_escape,106,0.835725,0.941481,1.0,1.0,0.957046,True,0.0,0,0.921888,False
reckless_escape,107,0.839305,0.942473,0.994083,0.999666,0.956856,True,0.0,0,0.922292,False
reckless_escape,108,0.852347,0.95016,0.992153,0.998385,0.962029,True,0.0,0,0.928726,False
reckless_escape,109,0.851586,0.954076,0.991686,0.992581,0.964195,True,0.0,0,0.928504,False
reckless_escape,110,0.867082,0.953491,1.0,0.989556,0.96408,True,0.0,0,0.935347,False
reckless_escape,111,0.890143,0.947505,0.988613,0.997356,0.95935,True,0.0,0,0.941508,False
reckless_escape,112,0.893898,0.944394,0.99031,0.991673,0.956781,True,0.0,0,0.941576,False
reckless_escape,113,0.901416,0.938772,0.986184,0.989653,0.951807,True,0.0,0,0.941798,False
reckless_escape,114,0.901956,0.939956,0.983893,0.988104,0.952144,True,0.0,0,0.941628,False
reckless_escape,115,0.90063,0.944565,0.992633,0.98541,0.956214,True,0.0,0,0.943638,False
reckless_escape,116,0.902633,0.947185,1.0,0.988574,0.959301,True,0.0,0,0.94701,False
reckless_escape,117,0.910185,0.954989,0.99867,0.994636,0.966012,True,0.0,0,0.952699,False
reckless_escape,118,0.902221,0.956182,0.988142,0.993239,0.965248,True,0.0,0,0.947705,False
reckless_escape,119,0.890862,0.948843,0.982041,0.992911,0.958665,True,0.0,0,0.940134,False
reckless_escape,120,0.905976,0.954963,0.985151,0.993839,0.963823,True,0.0,0,0.948287,False
reckless_escape,121,0.903,0.960453,0.978593,0.998899,0.965966,True,0.0,0,0.94793,False
reckless_escape,122,0.908607,0.9597,0.98116,0.981738,0.965482,True,0.0,0,0.947926,False
reckless_escape,123,0.91162,0.959706,0.985544,0.98143,0.965925,True,0.0,0,0.949872,False
reckless_escape,124,0.914409,0.960422,0.986345,0.982545,0.966721,True,0.0,0,0.951456,False
reckless_escape,125,0.90964,0.961781,0.99419,0.972271,0.964604,True,0.0,0,0.949608,False
reckless_escape,126,0.908877,0.959851,0.988805,0.971468,0.963262,True,0.0,0,0.947728,False
reckless_escape,127,0.902682,0.953142,0.98108,0.982052,0.960697,True,0.0,0,0.94395,False
reckless_escape,128,0.906397,0.951087,0.975559,0.980779,0.95814,True,0.0,0,0.943513,False
reckless_escape,129,0.921453,0.946346,0.979633,0.975938,0.954643,True,0.0,0,0.948017,False
reckless_escape,130,0.933529,0.953719,0.986066,0.973304,0.959722,True,0.0,0,0.955332,False
reckless_escape,131,0.943447,0.956425,0.983811,0.963795,0.958175,True,0.0,0,0.957665,False
reckless_escape,132,0.956,0.949575,0.987769,0.966063,0.954507,True,0.0,0,0.961791,False
reckless_escape,133,0.966895,0.945796,0.978161,0.963123,0.95112,True,0.0,0,0.962704,False
reckless_escape,134,0.966479,0.942049,0.967401,0.973923,0.949438,True,0.0,0,0.961245,False
reckless_escape,135,0.976559,0.948302,0.971112,0.972658,0.954559,True,0.0,0,0.967306,False
reckless_escape,136,0.977058,0.964508,0.97467,0.970086,0.966223,True,0.0,0,0.972093,False
reckless_escape,137,0.972891,0.973809,0.970899,0.973323,0.971595,True,0.0,0,0.972602,False
reckless_escape,138,0.979889,0.974577,0.971188,0.973189,0.971802,True,0.0,0,0.975458,False
reckless_escape,139,0.980213,0.98365,0.970758,0.968681,0.968735,True,0.0,0,0.976138,False
reckless_escape,140,0.992936,0.98783,0.974346,0.967377,0.969301,True,0.0,0,0.982256,False
reckless_escape,141,0.991708,0.986366,0.980362,0.972874,0.975176,True,0.0,0,0.984083,False
reckless_escape,142,0.988784,0.987123,0.99087,0.961589,0.968802,True,0.0,0,0.982655,False
reckless_escape,143,0.981695,0.983416,0.988754,0.959362,0.966311,True,0.0,0,0.978303,False
reckless_escape,144,0.985673,0.980332,0.980065,0.964354,0.968568,True,0.0,0,0.978665,False
reckless_escape,145,0.996338,0.97124,0.982012,0.968685,0.96907,True,0.0,0,0.982098,False
reckless_escape,146,1.0,0.970763,0.993204,0.980473,0.973669,True,0.0,0,0.987621,False
reckless_escape,147,1.0,0.965497,0.99914,0.986446,0.971903,True,0.0,0,0.988366,False
reckless_escape,148,1.0,0.965118,1.0,0.987934,0.972056,True,0.0,0,0.988679,False
reckless_escape,149,1.0,0.964379,1.0,0.99151,0.972383,True,0.0,0,0.989086,False
reckless_escape,150,0.998603,0.958382,0.996594,0.98785,0.967047,True,0.0,0,0.985709,False
reckless_escape,151,1.0,0.957771,1.0,0.996155,0.968437,True,0.0,0,0.988073,False
reckless_escape,152,0.997345,0.967549,0.999634,0.996941,0.975689,True,0.0,0,0.989738,False
reckless_escape,153,0.994147,0.958987,1.0,0.992264,0.968626,True,0.0,0,0.985545,False
reckless_escape,154,0.989378,0.951758,1.0,1.0,0.964589,True,0.0,0,0.983031,False
reckless_escape,155,0.997876,0.941068,0.995935,0.993558,0.95533,True,0.0,0,0.981591,False
reckless_escape,156,1.0,0.928065,0.988033,0.990385,0.944314,True,0.0,0,0.976869,False
reckless_escape,157,1.0,0.930453,0.993488,0.994973,0.947411,True,0.0,0,0.979295,False
reckless_escape,158,1.0,0.932809,0.996607,0.995862,0.949677,True,0.0,0,0.980677,False
reckless_escape,159,1.0,0.928421,0.999163,0.99533,0.946695,True,0.0,0,0.979915,False
